"fips","coef","mean","serr"
6001,"gdds",-0.001682629389793755,0.0008827383449693974
6001,"kdds",-3.2310738696343305e-5,0.0005586777848834679
6001,"wreq",0.4336906265994972,0.5215457599853077
6005,"gdds",0.0012123622955032825,0.001684205581470124
6005,"kdds",-0.0007991393368829038,0.0009341058659067129
6005,"wreq",-0.1172437268403105,2.152618519417981
6007,"gdds",-0.0009849698305145053,0.0008745255015735522
6007,"kdds",0.000666834139846424,0.0004746998363990868
6007,"wreq",-0.15389311117110774,0.6033163786838143
6009,"gdds",0.00028936182308920473,0.0011919134260194339
6009,"kdds",-0.0006836098586878238,0.0007391314620737396
6009,"wreq",-1.6384189039574835,1.0459077892441642
6011,"gdds",-0.0010496844382903523,0.0010244748031340385
6011,"kdds",0.00029631962189392803,0.00045795727518183944
6011,"wreq",-0.0009340615317639762,0.5266066330839296
6013,"gdds",-0.00126250616204341,0.0013526587070946776
6013,"kdds",0.00022653221418290976,0.000633213287190139
6013,"wreq",0.13248595668374022,0.7046242900399393
6017,"gdds",-4.771477054683568e-5,0.001313809119616687
6017,"kdds",0.000285318709254857,0.0015320595787547862
6017,"wreq",2.050742216155575,2.080515692267935
6019,"gdds",-0.00021719610304182742,0.00041322675389298075
6019,"kdds",-0.00037025111106410446,0.00029977058322307686
6019,"wreq",-0.31619346192725917,0.30153307037050503
6021,"gdds",-0.0008660064018037194,0.0013562126805307278
6021,"kdds",-6.266764071713777e-5,0.0006593880335372706
6021,"wreq",-1.1265797289155783,0.7543414483218621
6023,"gdds",-0.00038563014254076216,0.000703092978518493
6023,"kdds",0.0015507911613356245,0.0008439595021803092
6023,"wreq",-1.0641640940008625,0.997734447349524
6025,"gdds",-0.005096560784731643,0.002804286150832175
6025,"kdds",0.0006982164405733682,0.00038853680701314493
6025,"wreq",-1.036558820517586,0.6053235167583281
6027,"gdds",-0.00018997839804001522,0.0050968874412423435
6027,"kdds",0.0004482859978493352,0.002841178232092509
6027,"wreq",0.7460862545321706,2.79472394694324
6029,"gdds",-0.0007340893507974609,0.0009793718453043087
6029,"kdds",2.1550048946646492e-5,0.00041622281784340894
6029,"wreq",-0.027727205305334523,0.6373838546191651
6031,"gdds",-0.0007625695354711349,0.0009447801690167094
6031,"kdds",6.519970176252607e-5,0.0002564668249099905
6031,"wreq",-0.14254435439721566,0.37572163801474506
6033,"gdds",-7.76602045725226e-5,0.0007570939637727431
6033,"kdds",3.467271889510075e-5,0.0005964329579342724
6033,"wreq",-0.8865333922006909,0.5638323956769713
6035,"gdds",-0.00039885049527887414,0.0006908712864643117
6035,"kdds",-2.0558091452172653e-5,0.0008278693082194116
6035,"wreq",-0.9347275730202951,0.9395687781981255
6037,"gdds",-0.0008483457340114051,0.0017477705025057207
6037,"kdds",-0.0007048710021363055,0.0009187328636030969
6037,"wreq",-0.20850584267341604,0.9410803826156539
6039,"gdds",0.00047344014468333014,0.0007324170599204419
6039,"kdds",-0.001039425970757951,0.0005495840819162909
6039,"wreq",-0.9446471101259519,0.5454161333431834
6041,"gdds",0.00017583942504918412,0.0006100185068653392
6041,"kdds",-6.0905770954956376e-5,0.0004325453243486529
6041,"wreq",0.2102625921225948,0.3496862417835483
6043,"gdds",-0.002029669172981553,0.001109626461986014
6043,"kdds",-0.00010676037071516766,0.0010359566737114956
6043,"wreq",-1.2801626223165052,1.0637855780789782
6045,"gdds",-0.0016674203020223236,0.00072575443698308
6045,"kdds",9.243201220488528e-5,0.0006739314365399814
6045,"wreq",-0.9476185248393397,0.6991810201983495
6047,"gdds",-8.057028506796188e-5,0.0012134565177346083
6047,"kdds",-0.0009983520583081767,0.00042070627021457513
6047,"wreq",-0.8335125694279215,0.45662468600513584
6049,"gdds",0.0003242312275363467,0.00028203713328012387
6049,"kdds",-0.0011732743376329112,0.00029513689269701244
6049,"wreq",-0.848643220268863,0.432983880741599
6051,"gdds",0.0018865758623297967,0.0012615382331152072
6051,"kdds",-0.0007124948512003024,0.0023486362730867822
6051,"wreq",0.7228421264913679,1.9333665574870582
6053,"gdds",-0.0012743114177014728,0.0007415901119021307
6053,"kdds",0.0004095274869888598,0.00048534982687161436
6053,"wreq",0.18339789566056094,0.38172709589274006
6055,"gdds",-0.0007741897935976544,0.0015514183115545716
6055,"kdds",6.17566069359934e-5,0.0008966732655448669
6055,"wreq",-0.11889446557783014,0.8352561772027022
6057,"gdds",0.00021960030570751494,0.0003044395988295596
6057,"kdds",-0.0002610056298990454,0.00032235786924390163
6057,"wreq",-0.07677587236962091,0.687101931746769
6059,"gdds",-0.002022911322182054,0.002205814654152498
6059,"kdds",0.00027818796465619417,0.0008817042321174546
6059,"wreq",-0.36629253294355135,0.740411086613395
6061,"gdds",0.0007357106194389909,0.0005123255139080213
6061,"kdds",-0.0008768843576615956,0.0005367090063319496
6061,"wreq",-0.5338279199135361,0.5334044473466466
6063,"gdds",0.0012153718475812196,0.0012176254462137536
6063,"kdds",-0.0020266616265338555,0.001496887252384925
6063,"wreq",0.9706736762275037,1.6157915790426416
6065,"gdds",-0.0063201419500558765,0.0032350120407515053
6065,"kdds",0.00021871717028431578,0.0007937669099485315
6065,"wreq",0.08403456649277392,0.8992881139148724
6067,"gdds",-0.00012542958716708582,0.0012891379110406037
6067,"kdds",9.606672181138204e-5,0.0004410051979615354
6067,"wreq",0.25607405120223226,0.553525787480433
6069,"gdds",-0.0020897368955567546,0.000944981468203378
6069,"kdds",8.914832057846322e-5,0.0006433401241809842
6069,"wreq",-0.1360550417614616,0.4146427365177374
6071,"gdds",-0.004859412781474455,0.0024461034184453897
6071,"kdds",0.0006185771488125532,0.0006976420274355687
6071,"wreq",0.8001993127361924,0.9805534759834502
6073,"gdds",-0.003526616648489523,0.0016177614929893394
6073,"kdds",0.0012814645902739436,0.0008605527031156916
6073,"wreq",-0.17082271442948213,0.6078735573727024
6077,"gdds",-3.725038438087885e-5,0.001612459527310035
6077,"kdds",-0.00023583014371897446,0.0005739332305815902
6077,"wreq",-0.2067057160430008,0.5962344955756754
6079,"gdds",-0.0006853347787808882,0.0010487033672683577
6079,"kdds",-0.0008337012058211201,0.0007754320412520005
6079,"wreq",-0.2086862829548738,0.3604174447146312
6081,"gdds",-0.00024916705743130684,0.0006376588293013379
6081,"kdds",-0.0007740305638313997,0.0005584496006427091
6081,"wreq",0.7328379195314635,0.42492742960956376
6083,"gdds",-0.0001340737870095152,0.0012774610354955298
6083,"kdds",-0.000844530540584616,0.0010585462923094933
6083,"wreq",-0.27107323865146127,0.5702028294141558
6085,"gdds",-0.00011070599077890859,0.0008331102174446524
6085,"kdds",-0.00041813656387483744,0.0005804175165939114
6085,"wreq",0.1408636152418326,0.6101207004786059
6087,"gdds",0.0008032475322438899,0.0011721083638932504
6087,"kdds",-0.0010131988532424167,0.0009218414427763091
6087,"wreq",-0.8188691942196992,0.69047167485518
6089,"gdds",0.000883882986485879,0.0008160504921807735
6089,"kdds",-0.0003996225901155283,0.0005877798185250739
6089,"wreq",-1.0297115832075068,0.7919020818089425
6091,"gdds",-0.0001404210149625938,0.001350764289356651
6091,"kdds",-0.0021709658454255655,0.0016707873248229077
6091,"wreq",-1.7022487895128198,1.246247979174689
6093,"gdds",7.759005910767974e-5,0.0005289638224607395
6093,"kdds",-0.0008923266867385273,0.0005319589967744755
6093,"wreq",-0.13446426427419897,0.7378716175569489
6095,"gdds",-0.0016666018058900125,0.0011712405362633938
6095,"kdds",0.00026277641597390126,0.0004947263119400322
6095,"wreq",0.09406206247686198,0.5091461714011333
6097,"gdds",0.0007078988880089101,0.0007403730213326604
6097,"kdds",-0.00029677253648908124,0.0005238679950799191
6097,"wreq",-0.5822975462069616,0.4042044673687013
6099,"gdds",-0.00048725108735004496,0.0009677227518496509
6099,"kdds",-0.00011761395074040084,0.00042268928383152097
6099,"wreq",-0.28870350750286883,0.42952813871806295
6101,"gdds",-0.0023791949270071835,0.001181986188949671
6101,"kdds",0.0008003464452065128,0.0003842180062847844
6101,"wreq",0.3190438849327401,0.5359836786680872
6103,"gdds",0.0005505052189963459,0.0006033100659995655
6103,"kdds",-0.000669825469627683,0.0003815881215932327
6103,"wreq",-0.027077371702175525,0.49404942209736546
6107,"gdds",0.0005308903311178585,0.0009883427471465364
6107,"kdds",-0.0013724359887692607,0.0009255264525459899
6107,"wreq",-0.6869576839730384,0.7550759387979437
6109,"gdds",0.0010892999207134668,0.0004904850527989661
6109,"kdds",-0.0008476588698119232,0.0006509399318208848
6109,"wreq",-0.28406776625099267,0.4955465690352291
6111,"gdds",-0.0011919726733394106,0.001286681687730404
6111,"kdds",-6.140762897525932e-5,0.0012370667696498543
6111,"wreq",0.3366579780941433,0.7034305468626227
6113,"gdds",0.0001413815934704603,0.0010038625065161828
6113,"kdds",-0.00020458996224642623,0.0004054883826887253
6113,"wreq",-0.46052036129120655,0.46502420298770514
6115,"gdds",-0.0016877727223426333,0.001006350725824544
6115,"kdds",0.0008984340197359812,0.00043776393739553975
6115,"wreq",1.311854366683829,0.5793491608435296
16001,"gdds",-0.0005832113076508253,0.000806253404022956
16001,"kdds",-0.0010038898418237821,0.0004664996950915461
16001,"wreq",0.6879397572733849,0.45690458028029474
16003,"gdds",0.0018020928112593563,0.000990493673559246
16003,"kdds",-0.0013986342144316896,0.0012188023207573982
16003,"wreq",-1.1037514279303082,1.1589096571304054
16005,"gdds",0.0010566538169156322,0.0006124281911824997
16005,"kdds",-0.002236888880991296,0.0007324285647903766
16005,"wreq",-0.48867877773363644,0.407955312159012
16007,"gdds",0.0014854864947703391,0.0005064626460508184
16007,"kdds",-0.002701572923986156,0.0007923129850248918
16007,"wreq",-0.5339802324529896,0.3849933536426378
16009,"gdds",0.00013810280212547108,0.000636207643846936
16009,"kdds",-0.0007247203685211227,0.0007041123913214369
16009,"wreq",-0.37885660919909314,0.6295656944356671
16011,"gdds",0.0004302955321214745,0.0005755256908757859
16011,"kdds",-0.0012166604899797387,0.0006186962973721245
16011,"wreq",0.15418526724989673,0.39066294825219244
16013,"gdds",0.0003254002646131656,0.0004485983554539753
16013,"kdds",-0.001245081442188704,0.0006181759435998851
16013,"wreq",-0.09239819893479062,0.40320635917238795
16015,"gdds",2.4696501369732947e-5,0.0008371915187236868
16015,"kdds",-0.0016751670142490592,0.001077739560215351
16015,"wreq",0.6084409906291459,0.702084465085842
16017,"gdds",0.0009849751771637343,0.0007431973762344223
16017,"kdds",-0.0012147502283224288,0.0011337600223437468
16017,"wreq",0.16941307052658833,1.246233583125683
16019,"gdds",0.0009367973275294554,0.00041914541166892426
16019,"kdds",-0.0019805678294844394,0.0006769203438706423
16019,"wreq",0.09154009348854543,0.49076930957971054
16021,"gdds",0.00042496388748156886,0.0006833820451826238
16021,"kdds",-0.0005132267224826126,0.0010544420158835792
16021,"wreq",-0.7983629928563384,0.8057827012800733
16023,"gdds",0.00043498033398504997,0.0004351505602828227
16023,"kdds",-0.0009301438390927419,0.0005041134455689728
16023,"wreq",-0.04625912346357477,0.29383192538630626
16025,"gdds",0.0014431922231678376,0.0010930898021100932
16025,"kdds",-0.003203787858703714,0.0014664768316396636
16025,"wreq",-1.3669934290135952,0.7310442825221392
16027,"gdds",-0.0013295998971135671,0.0007757969453647996
16027,"kdds",-0.00047480137703477385,0.0004168277052062735
16027,"wreq",0.5859011124067639,0.4200201675982703
16029,"gdds",0.001654343446675064,0.0005330735585741976
16029,"kdds",-0.0021411269421681284,0.0007437938659724061
16029,"wreq",-0.7044577834228424,0.40229548444130075
16031,"gdds",0.0006916128155797595,0.0005976132331059716
16031,"kdds",-0.002082963330173201,0.0006325669162688378
16031,"wreq",0.16919480543987206,0.35848521220757207
16033,"gdds",0.0009840232757403324,0.0006060942604747671
16033,"kdds",-0.0017362424607448076,0.0008622910389378672
16033,"wreq",-0.20384380368838892,0.5033219756610112
16035,"gdds",0.0014934413090052466,0.0008033835854499295
16035,"kdds",-0.0015701398237264782,0.0011440116253016038
16035,"wreq",-1.3398084934913579,0.9946530729150163
16037,"gdds",0.001108035224585851,0.00045550558087302403
16037,"kdds",-0.0016450676631095677,0.0007139654852460419
16037,"wreq",-0.7422180813878984,0.3762217934650864
16039,"gdds",0.001229598129314457,0.0009329745912591094
16039,"kdds",-0.0017365425431066343,0.0008516120221605855
16039,"wreq",-0.48257967413762987,0.7802786263656482
16041,"gdds",0.0014196445074724133,0.00045728498436804885
16041,"kdds",-0.001839987353908178,0.0005878310231061056
16041,"wreq",-0.20290394874426168,0.31442579616435623
16043,"gdds",0.0014168332757410634,0.00042991758424050557
16043,"kdds",-0.001869197856589009,0.0006781979426756201
16043,"wreq",-0.5003507331584232,0.34423943729126233
16045,"gdds",0.0003449302396820586,0.0008631261339028615
16045,"kdds",-0.0004152134776032478,0.0006864992195267491
16045,"wreq",-0.19976239958946257,0.5060441974566938
16047,"gdds",-0.00023715570753752525,0.0006519746773021763
16047,"kdds",-0.000821301845181366,0.000456235606025049
16047,"wreq",0.3299007002410183,0.3871299452260057
16049,"gdds",0.0006827516303032309,0.0006767771318695649
16049,"kdds",-0.0011249876844155375,0.0011081092622926667
16049,"wreq",-1.1669743294729362,0.7263159853893177
16051,"gdds",-0.0002782516967078482,0.0005241550553406409
