"fips","coef","mean","serr"
6001,"gdds",-9.695332382053035e-5,0.0003029463177574764
6001,"kdds",0.023096871108799048,0.01508404232027731
6001,"wreq",0.40086158096512203,0.8610611124947254
6003,"gdds",0.00020819268736193509,0.000284269901688465
6003,"kdds",0.0,NaN
6003,"wreq",-1.783345578207473,1.0543483869612456
6005,"gdds",0.0004358529777941208,0.000296631237474344
6005,"kdds",-0.002771542433493839,0.0065844652773200335
6005,"wreq",-1.8775855228106806,1.5025804409135237
6007,"gdds",-2.1997268565112948e-5,0.0002992534574982406
6007,"kdds",0.005074215701266546,0.005870680787841223
6007,"wreq",-0.5492009049575318,0.7171236804879798
6009,"gdds",0.0003647101306676614,0.00043468975074983744
6009,"kdds",-3.5191946492801184e-5,0.008281895417198301
6009,"wreq",1.704026062505349,1.659966072405408
6011,"gdds",-0.00011283049033319218,0.00028076724084862296
6011,"kdds",0.0034076478898935926,0.004118763527736894
6011,"wreq",-0.11483158874699076,0.6092382339792659
6013,"gdds",0.00015671955113871758,0.00032148583655975733
6013,"kdds",0.011234780612010364,0.010554743602212504
6013,"wreq",-0.5236970980911612,0.8919014825942649
6017,"gdds",-0.00017633824191031424,6.728762391807954e-14
6017,"kdds",-0.008253449633511883,3.919716267019224e-12
6017,"wreq",-0.34943254562098136,2.173447654974639e-10
6019,"gdds",-8.08862252029868e-5,0.00018399021194478882
6019,"kdds",0.003046490093065243,0.008729249974418169
6019,"wreq",0.12710112629803663,0.45795871320331866
6021,"gdds",0.0002385832553740234,0.0002746236983917472
6021,"kdds",0.0015621261180920288,0.004555024297966411
6021,"wreq",-0.10336414514669848,0.623915273234799
6023,"gdds",0.00026014314103301925,0.00020357078946285723
6023,"kdds",-1.0970774421148228,1.047058157492578
6023,"wreq",1.173878487067579,0.8877230484784818
6025,"gdds",4.02179913866469e-5,0.00016031321449534082
6025,"kdds",-9.115417298330901e-5,0.0008908554680880535
6025,"wreq",0.13695483504250663,0.31288934158160375
6027,"gdds",0.0003044501275363208,0.0005916636805956963
6027,"kdds",-0.008601671995901812,0.01025473184080012
6027,"wreq",-0.947205069882975,0.9383121153522849
6029,"gdds",1.8347426278390396e-5,0.00039031475053407294
6029,"kdds",-0.002526517349133369,0.005814489539712385
6029,"wreq",-0.08915541372860782,0.7689832457187846
6031,"gdds",-5.8400916095253316e-5,0.0002725502498317405
6031,"kdds",0.0007678083235102721,0.002627181788087082
6031,"wreq",-0.05833113311781005,0.5106034295074036
6033,"gdds",0.00012845050229702394,0.0002363053497195882
6033,"kdds",-0.009595962525549558,0.007039859863992667
6033,"wreq",0.11707232482032467,0.44638517952627005
6035,"gdds",-0.00042558660267862477,0.0002976964158592475
6035,"kdds",-0.04421173204237503,0.06051285324908424
6035,"wreq",-0.8249926507260001,0.9952672758481793
6037,"gdds",-0.00029447502330608383,0.0003929171428309744
6037,"kdds",0.011601792060492637,0.018230480929275032
6037,"wreq",-0.3369945078756949,0.6985889186830867
6039,"gdds",-0.00014971904315936997,0.00037014385057214475
6039,"kdds",-5.955423960830744e-6,0.014665197252150985
6039,"wreq",0.09428770753193068,1.0606550170534288
6041,"gdds",-0.0002476834894077313,0.00028713020962635043
6041,"kdds",-0.003987047237983314,0.013809436279082574
6041,"wreq",0.570619442097111,0.7232208900441117
6043,"gdds",0.00017222994687466776,0.00038453548782014585
6043,"kdds",0.012162345319614543,0.01177968877465064
6043,"wreq",1.0027006696207883,0.9742789212849314
6045,"gdds",4.030229047580449e-5,0.00022822321698396457
6045,"kdds",-0.10904572397984182,0.07408701944481547
6045,"wreq",0.650009103292472,0.5925849505095512
6047,"gdds",-0.00028489110563108884,0.00027557432425795567
6047,"kdds",0.0034669542291656955,0.003907007810797986
6047,"wreq",-0.7528037014714161,0.5554903854765543
6049,"gdds",7.716133311723333e-5,0.00026174078976031384
6049,"kdds",0.011491237210690529,0.04188544652019077
